age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,plausibility_score
45,Private,191318,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,12.60293960571289
44,Private,199243,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,11.772560119628906
37,Private,200781,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.96921157836914
41,Private,203136,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,15.507816314697266
37,Private,275534,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,>50K,14.176239013671875
37,Private,206417,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,34.96811294555664
42,?,186259,Some-college,10,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K,14.765571594238281
37,Private,227773,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,15.278903007507324
37,Private,184748,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K,15.536528587341309
38,State-gov,181252,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,16.98172378540039
37,Private,178173,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,12.96275520324707
38,Private,181665,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,?,>50K,15.468952178955078
37,Self-emp-not-inc,183557,Masters,13,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,50,?,>50K,49.20103073120117
38,Self-emp-not-inc,178173,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,13.488068580627441
41,Self-emp-not-inc,183009,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,14.097410202026367
37,Private,236599,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,12.924403190612793
42,Local-gov,178645,HS-grad,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,12.287069320678711
37,Federal-gov,207110,Assoc-voc,13,Married-AF-spouse,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,32.71592330932617
39,Private,178173,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,16.01512336730957
37,Self-emp-not-inc,202790,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,15.75185775756836
37,Self-emp-not-inc,180812,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,11.321714401245117
39,Private,213958,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K,13.821698188781738
37,Private,187629,HS-grad,10,Divorced,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K,15.63304328918457
39,Private,182398,Masters,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,?,>50K,41.339908599853516
49,Local-gov,271592,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,14.299261093139648
37,Private,178418,HS-grad,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,15.13976764678955
37,Private,206367,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,13.250008583068848
37,Private,178173,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,>50K,16.14936637878418
48,Self-emp-not-inc,193409,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,16.636743545532227
42,?,183018,HS-grad,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K,14.050539016723633
37,Local-gov,184070,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,>50K,23.252370834350586
50,Local-gov,239403,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,>50K,17.070297241210938
46,Private,239787,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K,12.007131576538086
53,Local-gov,178774,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,16.38642692565918
38,Self-emp-not-inc,281570,HS-grad,10,Married-AF-spouse,Tech-support,Unmarried,Black,Female,0,0,40,United-States,>50K,33.749786376953125
41,Private,194573,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,11.44987678527832
50,Self-emp-inc,186692,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,12.106350898742676
39,Private,281933,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,13.701709747314453
39,Self-emp-not-inc,197297,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,19.1785945892334
37,Private,195902,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K,17.157678604125977
37,Private,185496,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K,13.998547554016113
44,Self-emp-inc,283383,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,Dominican-Republic,>50K,25.5860595703125
37,Private,185486,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Puerto-Rico,>50K,19.15520668029785
38,Private,178312,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,40,Cuba,<=50K,22.720149993896484
52,Local-gov,284093,Masters,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,32.9135627746582
39,Self-emp-not-inc,278311,Bachelors,13,Separated,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K,26.50424575805664
40,Private,226499,Masters,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,40.1189079284668
38,Self-emp-inc,185907,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,13.004644393920898
37,Private,210774,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,12.456644058227539
48,Private,284093,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,34.9077262878418
37,Self-emp-inc,180446,Masters,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,>50K,41.98372268676758
38,Federal-gov,181550,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K,18.374937057495117
37,Self-emp-not-inc,197749,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,13.913764953613281
46,Self-emp-not-inc,181733,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,12.50190258026123
45,Local-gov,179976,Bachelors,13,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States,>50K,21.348773956298828
37,Private,190524,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K,17.73472023010254
37,Private,207213,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,12.379444122314453
39,Private,194094,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,13.228529930114746
38,Local-gov,184934,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,32.63955307006836
38,Local-gov,251271,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,>50K,17.438535690307617
38,Private,275507,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,>50K,15.413125991821289
48,Private,183916,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,11.05979061126709
38,Self-emp-not-inc,214165,HS-grad,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,14.69991683959961
37,Private,284093,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,12.972492218017578
37,Private,178741,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,48,United-States,>50K,16.10541534423828
37,Private,197908,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,11.230249404907227
37,Private,182174,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,12.95605182647705
37,Private,182130,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,10.292303085327148
44,Private,186367,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,Canada,>50K,19.793684005737305
52,Self-emp-not-inc,217867,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,12.295928955078125
37,Private,209083,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,11.944339752197266
44,Private,221801,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,13.14909839630127
38,Private,200880,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,13.39876937866211
39,Private,184141,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,14.367879867553711
37,Self-emp-not-inc,191312,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K,14.901358604431152
40,Private,260544,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,13.250171661376953
38,Private,273499,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,Italy,>50K,18.871456146240234
51,State-gov,179724,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Ecuador,>50K,39.779781341552734
37,Private,179423,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,13.132695198059082
42,Private,186872,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K,11.725459098815918
37,Private,224902,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.304741859436035
51,Self-emp-not-inc,190597,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,34.03205108642578
37,Private,178173,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,10.0452241897583
45,State-gov,254899,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Italy,>50K,19.547142028808594
53,Self-emp-not-inc,178173,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,17.6851806640625
37,Private,183737,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,35.610595703125
38,Self-emp-not-inc,188963,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,14.183772087097168
39,Self-emp-inc,247595,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,>50K,19.02617073059082
38,Private,221373,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.439252853393555
38,Private,179009,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,10.760055541992188
38,Private,232319,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,India,>50K,19.340517044067383
37,Private,192616,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,>50K,15.145225524902344
37,Private,196810,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba,<=50K,17.450870513916016
37,Private,230513,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,36.85625457763672
48,Private,272224,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.13519287109375
37,Self-emp-inc,225025,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,19.685028076171875
40,Private,211201,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,10.91097354888916
37,Local-gov,178326,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Outlying-US(Guam-USVI-etc),>50K,24.718154907226562
39,Self-emp-not-inc,187397,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,13.04368782043457
38,Private,178173,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,13.3003568649292
42,Private,284093,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.131166458129883
37,Private,184392,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,15.407510757446289
52,Private,278241,Masters,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,35.588321685791016
37,Private,179204,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,16.271289825439453
37,Private,182159,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,United-States,>50K,18.578609466552734
37,Self-emp-inc,260957,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,45,?,>50K,30.106096267700195
38,Private,231755,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,12.49072551727295
38,Self-emp-not-inc,179263,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,16.209495544433594
38,Private,178667,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.27851676940918
38,Private,284093,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,12.965551376342773
38,Private,183834,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,10.292303085327148
47,Self-emp-inc,181289,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,34.3483772277832
50,Private,178173,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,?,<=50K,14.853325843811035
49,Federal-gov,181663,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,12.766660690307617
37,Private,239062,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,16.245014190673828
37,Private,274736,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,>50K,15.72848892211914
47,Self-emp-inc,194273,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,50,India,>50K,24.145469665527344
37,Private,187917,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,12.45947265625
37,Self-emp-not-inc,178338,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,>50K,19.67703628540039
41,Private,178173,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,11.06610107421875
38,Private,180406,Bachelors,13,Widowed,Sales,Unmarried,White,Male,0,0,40,?,>50K,22.646625518798828
40,Private,182670,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Portugal,>50K,18.6563720703125
37,Private,185340,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,45,United-States,>50K,24.790416717529297
38,Private,244860,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,35.41301345825195
50,Private,182457,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,>50K,17.220157623291016
37,Private,178173,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,11.817571640014648
38,Self-emp-inc,252648,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,El-Salvador,>50K,21.317276000976562
39,Private,178173,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,11.817571640014648
37,Private,186043,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,10.79340934753418
38,?,219407,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,>50K,15.17195987701416
37,Self-emp-not-inc,251063,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,16.259002685546875
37,Private,283549,Assoc-voc,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,13.569114685058594
40,Private,178173,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,11.240123748779297
37,Self-emp-not-inc,188792,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,13.731229782104492
37,Private,250709,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,11.452214241027832
37,Private,223403,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,10.740218162536621
39,Private,284093,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.26048755645752
39,Private,178635,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,10.760055541992188
46,Private,180309,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,10.675093650817871
38,Federal-gov,215882,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Puerto-Rico,>50K,23.164745330810547
38,Self-emp-inc,194752,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K,14.044010162353516
43,Private,283591,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,12.527510643005371
50,Private,284093,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,12.711307525634766
38,Self-emp-inc,186560,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,13.377166748046875
37,Self-emp-not-inc,178559,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,13.400540351867676
38,Private,283661,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K,16.587629318237305
47,Self-emp-not-inc,178339,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,13.945053100585938
37,Private,220172,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,15.66336441040039
37,Private,230625,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,34.948455810546875
37,Private,178173,Masters,13,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,>50K,41.93221664428711
41,Private,181887,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,13.508432388305664
37,Private,283945,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,8.880252838134766
38,Private,284093,HS-grad,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,>50K,14.513761520385742
39,Private,191937,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.209394454956055
38,Private,187734,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,>50K,12.406171798706055
38,Private,198544,Some-college,10,Married-spouse-absent,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,17.631317138671875
42,Private,187184,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,13.392988204956055
37,Private,192102,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,11.035332679748535
40,Private,217130,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,11.631391525268555
41,Private,192240,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,11.714594841003418
37,Private,211017,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,12.456644058227539
37,Private,284093,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K,11.483309745788574
37,Private,182433,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,11.178728103637695
37,Private,196288,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,10.01616096496582
41,Private,195979,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,11.374235153198242
37,Private,178257,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,34.72646713256836
49,Self-emp-inc,192933,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,12.912111282348633
37,Self-emp-inc,219565,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,13.154753684997559
37,Private,178489,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,11.740002632141113
37,Private,178690,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,35.69780349731445
43,Private,187697,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.381857872009277
37,Private,211174,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,>50K,15.657611846923828
47,Private,258694,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,12.112480163574219
38,Self-emp-not-inc,211506,Masters,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,39.072120666503906
39,Private,203768,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.331131935119629
37,Self-emp-inc,256279,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,13.463822364807129
40,Private,182620,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K,11.732416152954102
37,Private,210168,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,11.384956359863281
38,Private,284026,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,15.069257736206055
37,Private,185652,HS-grad,10,Separated,Other-service,Own-child,White,Female,0,0,40,?,<=50K,18.60409164428711
43,Local-gov,180242,Bachelors,13,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K,16.643821716308594
38,Private,276633,HS-grad,10,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K,14.233087539672852
40,Private,188248,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,10.73262882232666
39,Self-emp-not-inc,284093,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,15.561651229858398
50,Private,178173,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K,14.630346298217773
47,Private,243660,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,11.108905792236328
37,Private,178173,Some-college,10,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,>50K,17.596694946289062
37,Private,208530,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,11.3155517578125
37,Private,187637,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,36.75028991699219
41,Private,211030,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,11.939605712890625
37,Self-emp-inc,195206,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,12.731759071350098
37,Private,257207,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K,12.359457015991211
40,Private,196949,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,13.280866622924805
46,Private,180332,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.234674453735352
52,State-gov,199186,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,13.664865493774414
37,Private,186402,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,49,Puerto-Rico,>50K,23.37891960144043
37,Private,185118,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,>50K,16.37189483642578
37,Self-emp-inc,189370,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,>50K,14.101543426513672
38,Private,284093,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,11.281488418579102
40,Private,178173,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,Iran,<=50K,20.557811737060547
39,Local-gov,192239,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,13.061442375183105
38,Private,182067,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,11.420730590820312
45,Self-emp-inc,192711,HS-grad,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,15.087241172790527
38,Federal-gov,265321,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,45,United-States,<=50K,19.56586265563965
38,Private,179074,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,12.685184478759766
37,Private,180587,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,11.178728103637695
38,Private,219661,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,15.332246780395508
39,Private,178173,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,12.941814422607422
38,Private,178173,Assoc-voc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,12.298555374145508
52,Local-gov,181293,HS-grad,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,12.360858917236328
38,Private,282544,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,Yugoslavia,>50K,19.9908447265625
