age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,plausibility_score
75,?,264729,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,40,United-States,<=50K,18.29970932006836
41,?,199554,11th,7,Divorced,?,Own-child,White,Female,0,0,45,?,<=50K,25.032554626464844
38,Self-emp-not-inc,166492,11th,7,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,60,Canada,<=50K,26.430404663085938
47,?,58663,11th,7,Divorced,?,Unmarried,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K,20.999561309814453
71,?,272788,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,12,?,<=50K,36.48597717285156
17,?,242907,11th,7,Married-civ-spouse,?,Own-child,White,Female,0,0,3,?,<=50K,20.370712280273438
84,?,747312,11th,7,Divorced,?,Husband,White,Female,0,0,40,Mexico,<=50K,30.82476043701172
35,?,154877,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,45,?,<=50K,38.17240524291992
50,?,168219,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,?,<=50K,21.46471405029297
81,?,153951,11th,6,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K,33.73588943481445
38,Private,152337,11th,7,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,18.109119415283203
18,?,222276,11th,7,Never-married,?,Own-child,White,Female,0,0,9,United-States,<=50K,11.605120658874512
45,?,192032,11th,7,Married-civ-spouse,?,Wife,Black,Female,0,0,38,?,<=50K,21.679536819458008
73,?,31550,11th,7,Divorced,?,Husband,White,Male,0,0,40,United-States,<=50K,19.994455337524414
71,?,149535,11th,6,Married-civ-spouse,?,Husband,White,Male,0,0,35,?,<=50K,26.228574752807617
88,?,206821,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,35,?,<=50K,37.093772888183594
64,?,215905,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,20,?,<=50K,36.748687744140625
68,?,152205,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,5013,0,45,United-States,<=50K,25.355926513671875
76,?,101797,11th,6,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K,22.52981185913086
71,?,262459,11th,6,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,36.21983337402344
18,?,284253,11th,6,Never-married,?,Own-child,White,Female,0,0,20,?,<=50K,27.66203498840332
51,?,96437,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,18.793046951293945
29,?,225776,11th,7,Divorced,?,Own-child,White,Female,0,0,35,?,<=50K,22.72198486328125
62,?,275226,11th,6,Divorced,?,Husband,White,Male,0,0,25,United-States,<=50K,30.75567054748535
51,?,179674,11th,7,Divorced,?,Not-in-family,White,Female,0,0,14,?,<=50K,21.629024505615234
53,Local-gov,317173,11th,7,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,38.314598083496094
77,?,180998,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,35.298744201660156
54,?,158788,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,35,?,<=50K,23.695335388183594
43,Private,178402,11th,7,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,?,<=50K,20.168169021606445
42,?,232726,11th,7,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,25.08119010925293
63,?,274674,11th,7,Widowed,?,Unmarried,Asian-Pac-Islander,Female,0,0,25,?,<=50K,21.631689071655273
27,?,326165,11th,7,Divorced,?,Own-child,White,Female,0,0,40,?,<=50K,20.578556060791016
35,?,153794,11th,7,Divorced,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,24,?,<=50K,24.293441772460938
64,?,254305,11th,7,Divorced,?,Husband,Black,Female,0,0,10,United-States,<=50K,28.777841567993164
60,?,120440,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,37,?,<=50K,36.764068603515625
63,?,231028,11th,7,Divorced,?,Not-in-family,Black,Female,0,0,55,United-States,<=50K,18.21776580810547
90,?,219466,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,27.33584213256836
42,?,160535,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,65,Mexico,<=50K,31.08428382873535
59,?,337048,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,0,0,50,?,<=50K,29.320056915283203
51,?,188647,11th,6,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,35,?,>50K,36.73310089111328
67,?,78770,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,2,?,<=50K,21.49863052368164
66,?,196423,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,37,?,<=50K,22.721466064453125
90,?,275070,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Male,0,0,8,?,<=50K,31.601139068603516
67,?,163428,11th,7,Divorced,?,Husband,White,Female,0,0,36,United-States,<=50K,27.45918083190918
49,?,206088,11th,7,Divorced,?,Own-child,White,Female,0,0,38,United-States,<=50K,17.882537841796875
51,?,228337,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,23.71634864807129
73,?,151344,11th,7,Divorced,?,Husband,White,Male,0,0,7,?,<=50K,26.123279571533203
49,?,160652,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,20,?,<=50K,30.954517364501953
61,?,283697,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,35.24315643310547
32,?,316765,11th,7,Divorced,?,Not-in-family,White,Female,0,0,24,Peru,<=50K,24.528423309326172
64,?,217215,11th,6,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,<=50K,22.49837875366211
73,?,117839,11th,7,Divorced,?,Husband,White,Female,0,0,40,Italy,<=50K,32.65669250488281
38,?,63522,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,10,?,<=50K,31.210193634033203
61,State-gov,212582,11th,7,Married-civ-spouse,Sales,Husband,White,Female,0,0,35,?,<=50K,31.668298721313477
20,?,183869,11th,6,Never-married,?,Own-child,White,Female,0,0,40,?,<=50K,27.092912673950195
55,?,245350,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,?,<=50K,21.925996780395508
19,?,286529,11th,7,Divorced,?,Own-child,White,Female,0,0,38,?,<=50K,19.196880340576172
38,?,174569,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,35,United-States,<=50K,23.403705596923828
35,?,225770,11th,7,Divorced,?,Not-in-family,White,Female,0,0,40,?,<=50K,19.632354736328125
68,?,156930,11th,7,Divorced,?,Husband,Asian-Pac-Islander,Female,0,0,5,?,<=50K,32.18273162841797
57,?,206838,11th,6,Divorced,?,Husband,White,Female,0,0,40,United-States,<=50K,36.69792175292969
55,?,32711,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,30.98031234741211
66,?,248986,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,3103,0,24,?,<=50K,41.558692932128906
49,?,256677,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,?,<=50K,26.61130714416504
43,?,126396,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,25.4664306640625
44,Private,160875,11th,7,Divorced,Transport-moving,Unmarried,Black,Male,0,0,40,?,<=50K,20.779312133789062
47,?,173337,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K,16.12652015686035
31,?,308902,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,45,United-States,<=50K,27.741344451904297
49,Private,187093,11th,7,Divorced,Machine-op-inspct,Husband,White,Female,0,0,40,?,<=50K,31.049041748046875
49,?,102641,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,36.499481201171875
31,?,194019,11th,7,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K,17.400951385498047
46,?,175776,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,18.411439895629883
18,?,375060,11th,7,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K,11.315689086914062
56,?,184768,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,17,?,<=50K,18.915569305419922
20,?,231146,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,0,0,17,?,<=50K,25.10870361328125
23,?,75056,11th,7,Divorced,?,Own-child,White,Female,0,0,35,United-States,<=50K,18.112030029296875
49,Private,242905,11th,7,Divorced,Sales,Unmarried,White,Female,0,0,20,United-States,<=50K,17.843074798583984
56,?,228736,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,28.880142211914062
49,Private,158749,11th,7,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,14.675792694091797
47,?,281820,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,37,?,<=50K,24.605274200439453
48,?,241959,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,22.59501838684082
22,Private,120748,11th,7,Separated,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,38,?,<=50K,23.598316192626953
64,?,219209,11th,7,Divorced,?,Unmarried,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K,21.64600944519043
54,?,175950,11th,7,Divorced,?,Husband,White,Male,0,0,20,United-States,<=50K,23.18899154663086
63,?,147871,11th,6,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,10,Scotland,<=50K,35.461124420166016
41,?,209516,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,?,<=50K,22.78119659423828
76,?,420496,11th,7,Divorced,?,Other-relative,Amer-Indian-Eskimo,Female,0,0,15,?,<=50K,26.498676300048828
38,?,135585,11th,7,Divorced,?,Husband,White,Female,0,0,20,?,<=50K,33.98206329345703
48,?,128206,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,25.239274978637695
24,?,163304,11th,7,Divorced,?,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,20.72454261779785
61,?,127184,11th,6,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,?,<=50K,29.260047912597656
55,?,133160,11th,6,Divorced,?,Husband,White,Female,0,0,20,?,<=50K,42.191070556640625
36,Self-emp-not-inc,186978,11th,7,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,0,0,45,?,<=50K,40.546226501464844
60,?,289531,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,0,0,3,?,<=50K,27.223339080810547
44,?,292822,11th,7,Divorced,?,Not-in-family,White,Female,0,0,36,?,<=50K,21.899333953857422
31,?,136779,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,0,0,15,United-States,<=50K,22.408275604248047
50,?,153536,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,30,United-States,<=50K,31.973358154296875
47,Private,34516,11th,7,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,30,?,<=50K,27.595279693603516
66,?,104475,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Male,0,0,35,United-States,<=50K,23.62696075439453
30,?,183408,11th,8,Divorced,?,Unmarried,White,Female,0,0,40,?,<=50K,30.694854736328125
90,?,108440,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,22.421798706054688
35,?,336778,11th,7,Divorced,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,22.853544235229492
42,?,234949,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,3,?,<=50K,27.182600021362305
52,?,350864,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,23.697534561157227
40,?,199926,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,29.72793960571289
52,Private,112534,11th,7,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,20,United-States,<=50K,17.34182357788086
40,?,188264,11th,7,Married-civ-spouse,?,Husband,Black,Female,0,0,35,?,>50K,34.19428253173828
54,?,128102,11th,7,Divorced,?,Not-in-family,Black,Female,0,0,50,?,<=50K,23.413597106933594
59,?,108542,11th,6,Married-civ-spouse,?,Husband,White,Male,0,0,50,?,>50K,29.289514541625977
70,?,238692,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,15,?,<=50K,23.909988403320312
64,?,115418,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,>50K,30.965131759643555
42,?,189903,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,40,?,<=50K,25.352813720703125
63,?,165972,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,20,?,<=50K,36.32344436645508
42,?,49738,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,?,<=50K,26.172016143798828
70,?,133004,11th,7,Divorced,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,22.37411880493164
18,?,117615,11th,7,Never-married,?,Own-child,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,20.32564926147461
82,?,345440,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,Cambodia,<=50K,41.162567138671875
44,?,191348,11th,7,Divorced,?,Unmarried,White,Female,0,0,40,?,<=50K,20.081172943115234
89,?,318614,11th,7,Divorced,?,Husband,White,Female,0,0,35,?,<=50K,32.283966064453125
51,?,199615,11th,6,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,>50K,50.68341827392578
73,?,202962,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,40,?,<=50K,22.693588256835938
36,?,215226,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,46,?,<=50K,27.36069107055664
43,?,136531,11th,6,Married-civ-spouse,?,Husband,White,Female,0,0,40,United-States,<=50K,31.088436126708984
62,?,152715,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Male,0,0,32,United-States,<=50K,18.891660690307617
68,?,167310,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,35,?,<=50K,28.71493911743164
90,?,206632,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K,11.784698486328125
65,?,103046,11th,7,Divorced,?,Husband,White,Female,0,0,40,United-States,<=50K,25.56507682800293
45,?,338037,11th,7,Divorced,?,Own-child,White,Female,0,0,40,?,<=50K,22.342994689941406
43,?,316367,11th,7,Divorced,?,Unmarried,Amer-Indian-Eskimo,Male,0,0,43,United-States,<=50K,20.937034606933594
33,?,247156,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,29.156394958496094
57,?,287946,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,15,?,<=50K,25.617597579956055
56,?,121620,11th,7,Divorced,?,Husband,White,Male,0,0,32,?,<=50K,27.222736358642578
58,?,147324,11th,7,Divorced,?,Husband,White,Female,0,0,40,United-States,<=50K,25.19283676147461
61,?,120123,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,?,<=50K,20.280488967895508
62,?,177133,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,40,?,<=50K,22.2445068359375
66,?,211938,11th,7,Divorced,?,Husband,Asian-Pac-Islander,Female,0,0,10,Iran,<=50K,36.03755569458008
68,?,85048,11th,6,Divorced,?,Husband,Amer-Indian-Eskimo,Male,0,0,25,?,>50K,45.270057678222656
66,?,137684,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K,30.875978469848633
53,?,99957,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,18.793046951293945
30,?,131431,11th,7,Never-married,?,Own-child,White,Female,0,0,40,?,<=50K,20.127696990966797
38,?,149716,11th,7,Divorced,?,Own-child,Asian-Pac-Islander,Female,0,0,40,?,<=50K,23.137195587158203
21,Private,152894,11th,7,Never-married,Other-service,Unmarried,White,Female,0,0,40,?,<=50K,18.27434539794922
90,?,240584,11th,7,Divorced,?,Own-child,White,Female,0,0,48,?,<=50K,24.74339485168457
68,?,172898,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,26.897659301757812
48,?,266024,11th,6,Divorced,?,Husband,White,Male,0,0,30,?,<=50K,36.7794189453125
45,?,90863,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,40,?,<=50K,24.914745330810547
30,?,147287,11th,7,Never-married,?,Own-child,White,Female,0,0,3,?,<=50K,22.16500473022461
43,?,220453,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,0,0,15,?,<=50K,28.572660446166992
49,?,155382,11th,7,Married-civ-spouse,?,Own-child,Amer-Indian-Eskimo,Female,0,0,35,?,<=50K,28.719223022460938
42,?,226198,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,22.031002044677734
48,?,192734,11th,7,Married-civ-spouse,?,Wife,White,Female,0,0,25,United-States,<=50K,17.178218841552734
32,Private,176918,11th,7,Divorced,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,Mexico,<=50K,24.67367935180664
42,?,243862,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,40,?,<=50K,25.416749954223633
78,?,167231,11th,7,Divorced,?,Husband,White,Female,0,0,40,?,<=50K,30.42144203186035
66,?,189107,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,25.26679229736328
53,Private,312383,11th,7,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,23.622482299804688
27,Private,68436,11th,7,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,23.74675941467285
39,?,130457,11th,7,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,26.34611701965332
45,?,200474,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,25.560710906982422
52,?,240214,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,19.18935775756836
62,?,38260,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,36,?,<=50K,23.771316528320312
78,?,70779,11th,7,Divorced,?,Husband,White,Male,0,0,32,?,<=50K,25.939237594604492
70,?,199562,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,48,?,<=50K,25.353376388549805
45,?,212962,11th,7,Divorced,?,Husband,White,Female,0,0,40,El-Salvador,<=50K,33.903202056884766
26,?,184504,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,?,<=50K,25.708778381347656
60,Self-emp-not-inc,193351,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,50,United-States,<=50K,22.363037109375
45,?,259551,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,20,United-States,>50K,39.73846435546875
44,?,80899,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,21.703861236572266
59,?,217168,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,35.49544143676758
76,?,182359,11th,7,Divorced,?,Husband,White,Male,0,0,15,Cuba,<=50K,28.863508224487305
63,?,347360,11th,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K,21.541370391845703
43,Local-gov,210372,11th,7,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0,0,44,?,<=50K,25.995079040527344
76,?,143912,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,29.769451141357422
51,?,150003,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,0,0,20,?,<=50K,27.16393280029297
70,?,177264,11th,7,Divorced,?,Husband,White,Male,0,0,9,?,<=50K,26.603527069091797
19,?,213613,11th,7,Never-married,?,Own-child,White,Female,0,0,20,?,<=50K,16.255786895751953
63,?,177745,11th,7,Divorced,?,Husband,White,Female,0,0,40,?,<=50K,30.42144203186035
71,?,191858,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Male,0,0,55,United-States,<=50K,20.969512939453125
69,?,104449,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,34.891815185546875
43,Private,143944,11th,7,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,15.75098991394043
44,?,110323,11th,7,Divorced,?,Husband,White,Female,0,0,40,?,<=50K,32.046714782714844
55,?,238043,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,28.880142211914062
21,?,106270,11th,7,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,35,?,<=50K,19.496299743652344
66,?,145221,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,34.53071594238281
49,?,135138,11th,7,Divorced,?,Husband,White,Female,0,0,35,United-States,<=50K,29.071426391601562
38,?,162193,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,40,?,<=50K,25.112953186035156
62,?,118476,11th,7,Divorced,?,Husband,White,Female,0,0,40,United-States,<=50K,25.81351661682129
30,?,230947,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,29.35838508605957
67,?,244644,11th,7,Divorced,?,Husband,Black,Male,0,0,40,United-States,<=50K,22.81706428527832
43,?,103334,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,4,?,<=50K,26.487075805664062
39,?,125096,11th,7,Divorced,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,18.96836280822754
77,?,180228,11th,6,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,?,<=50K,32.24637222290039
42,?,125945,11th,7,Divorced,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,55,?,<=50K,25.959888458251953
90,?,192988,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,3,?,<=50K,36.56621170043945
26,?,166192,11th,7,Divorced,?,Own-child,White,Male,0,0,40,United-States,<=50K,16.697952270507812
76,?,241162,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,32,United-States,<=50K,18.76523780822754
46,Private,165837,11th,6,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,31.290904998779297
74,?,185694,11th,7,Divorced,?,Husband,White,Male,0,0,40,?,<=50K,24.968406677246094
66,?,268350,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,40,?,<=50K,22.5054931640625
46,Private,112588,11th,7,Divorced,?,Unmarried,Black,Female,0,0,8,?,<=50K,41.85723876953125
57,?,137503,11th,7,Divorced,?,Husband,White,Female,0,0,40,United-States,<=50K,26.2999324798584
66,?,174518,11th,7,Married-civ-spouse,?,Own-child,Black,Female,0,0,40,?,<=50K,25.13878631591797
48,Private,107054,11th,7,Divorced,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,21.230602264404297
42,?,422988,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,?,<=50K,24.39908218383789
68,?,179357,11th,7,Divorced,?,Husband,White,Female,0,0,45,?,<=50K,33.44570541381836
67,?,237222,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,35,?,<=50K,28.94290542602539
66,?,124646,11th,7,Divorced,?,Husband,Asian-Pac-Islander,Female,0,0,2,?,<=50K,32.81759262084961
72,?,142981,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,10,United-States,<=50K,16.785648345947266
21,Private,179070,11th,7,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,?,<=50K,24.284467697143555
22,?,143159,11th,7,Married-civ-spouse,?,Wife,Other,Female,0,0,24,?,<=50K,20.374547958374023
45,?,193127,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,40,United-States,<=50K,21.15489959716797
28,?,232865,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,23.485567092895508
81,?,163019,11th,7,Divorced,?,Not-in-family,White,Female,0,0,6,United-States,<=50K,14.671648025512695
49,?,176169,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,23.812423706054688
62,?,210893,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,?,<=50K,15.714347839355469
34,Private,143094,11th,7,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,27.04262924194336
81,?,177706,11th,7,Divorced,?,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K,26.07120132446289
57,?,290896,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,36.10511016845703
66,?,148712,11th,7,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,22.92511749267578
64,?,129516,11th,7,Married-civ-spouse,?,Husband,White,Female,0,0,30,?,<=50K,23.58479118347168
73,?,151030,11th,7,Divorced,?,Husband,Amer-Indian-Eskimo,Male,0,0,25,?,<=50K,30.361387252807617
44,Private,180338,11th,7,Divorced,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,31.065853118896484
34,?,200152,11th,7,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,0,0,40,Mexico,<=50K,25.058685302734375
53,Private,192055,11th,7,Divorced,Craft-repair,Husband,White,Female,0,0,40,?,<=50K,30.806201934814453
48,Private,165754,11th,7,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,16.847776412963867
68,?,231906,11th,7,Divorced,?,Husband,White,Male,0,0,32,?,<=50K,26.289478302001953
35,Local-gov,136925,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,31.25628662109375
65,?,182225,11th,6,Married-civ-spouse,?,Husband,Other,Male,0,0,23,?,<=50K,28.93250274658203
73,?,104860,11th,7,Divorced,?,Husband,White,Female,0,0,20,United-States,<=50K,26.80276107788086
59,?,243004,11th,7,Divorced,?,Husband,Asian-Pac-Islander,Female,0,0,35,?,<=50K,33.575286865234375
53,?,182165,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,0,0,30,?,<=50K,30.023216247558594
35,Private,204054,11th,7,Divorced,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,0,0,40,?,<=50K,35.50471878051758
45,?,156615,11th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,19.078657150268555
